"y","z"
0.00422637849215689,-10.9009524755045
0.00878315110310054,-10.838220096376
-0.00553017558682912,-10.8348640394028
-0.0119525289483177,-10.6796168422292
-0.00743955401543133,-10.2197259276644
-0.00163403666573793,-10.1647111908046
0.0103885465173315,-10.0626212874471
-0.00307419002795807,-10.2953625341265
-0.00179709715167528,-10.4920064129795
-0.0028538673557013,-10.0459260265366
0.000601979221374308,-10.2647605479973
-0.0149347180642056,-10.0763031550492
-0.00620618321578298,-9.80547557291242
-0.00239258711372252,-9.83716182672796
-0.00573322794573033,-9.71678534404192
0.00173115119665065,-9.73007645472307
-0.010378560963129,-9.69217147146979
0.0101105851166613,-9.48458361955786
-0.00449027074857626,-9.66921359864904
-0.00457510634241044,-9.4870668927466
-0.00617018536470857,-9.14108205280846
0.0357436153481413,-8.62362356218139
0.00507226272672201,-9.24562322696129
0.0159235640386482,-9.35148010177048
0.00278617552707919,-9.91498418491791
-0.00553043381055892,-10.0560157261789
-0.00398644865923486,-10.2272032219491
0.00403097659573395,-10.5518448404362
0.00460070815121115,-10.4408793184021
0.0024754159841317,-10.470951608069
0.00059437934153859,-10.8317694124214
-0.00533343235395704,-11.1085352562105
0.00154643950369885,-10.9482249489896
-0.00599717046396923,-10.6492986593612
-0.00175874268418301,-10.4373360549008
-0.000136032025605754,-10.427977861688
-0.0126845802976369,-10.2506065801207
0.0115934061032494,-10.250221390227
0.000446662868871133,-10.1766713352186
-0.000362687090877043,-10.0717753575966
-0.00490677859321734,-10.0584511037616
0.000141690581544298,-10.2577496681534
0.00947772954277831,-10.173583323007
0.00988032668241696,-10.3635960320533
-0.00148953008453126,-10.3620245323842
0.00168693916853625,-10.2431306097427
-0.014581951401267,-10.5039534983453
0.00212277311200423,-10.4975067163987
-0.00327811829741708,-10.6466103125427
-0.00198415205606724,-10.3627560662272
-0.00952168110989476,-10.3844978961045
0.0120323674722848,-10.2265587686839
0.00669006694279508,-10.0430732308256
-0.00641790287218139,-10.1623743358986
-0.000802558122982782,-10.2943927641385
0.00914652492300151,-10.3780011619478
-0.00140404332181131,-10.5711656046926
0.00138612434693132,-10.6559203125818
0.00244687393487961,-10.884048932751
0.00369771255925021,-11.0457337999086
-0.00578512415169306,-11.1399171679769
-0.000198025768005007,-10.9535513125915
0.00743227974133416,-10.793684936284
0.00523703616744447,-10.959146044877
0.000978200674818011,-10.9930149395612
-0.00180766634152857,-11.1601755899507
0.0071389631150716,-10.9187344957873
0.00720413935086557,-11.0056352023772
0.0023609406807703,-10.9913712944067
-0.00258948690423513,-10.9413164210506
-0.00176009782825716,-10.7030829986863
0.00267977873340281,-10.6510938049136
-0.00221196555437775,-10.3657814143845
0.00315373132050795,-10.093764927535
-0.00241461172808437,-10.4648944191356
-0.010544385098658,-10.1413237535087
0.00281862475308131,-9.99706137735645
-0.00639268298532149,-9.94371438550697
0.00523389610611693,-9.93382111135655
0.00416773368190367,-10.1100735354418
0.00286906622539802,-10.1636726143427
-0.00367232255208077,-10.0194376811918
-0.00167931060281703,-10.3153946952214
-0.0105525308819213,-10.0494868567312
0.00869932853575206,-10.0006977058932
0.00113867423831195,-9.71495961473734
-0.000428562086697837,-9.98938041119913
-0.00345596192174167,-9.96119510186373
-0.0157239920094999,-9.61658545471089
0.0122314825839497,-9.20342535747849
-0.000442085541659133,-9.3486002415754
-0.0111265534167565,-9.69926968731284
0.00618649928641817,-9.42612420869362
-0.010148377010094,-9.50835338701317
-0.0124574060920562,-9.34780625700775
0.0107496704150178,-9.49301954658762
0.00459072213700588,-9.42642384245048
0.0048307180553014,-9.35920468817791
0.00592219777835816,-9.38480568528259
-0.00108204566404974,-9.23055542709959
0.00274714319795358,-9.63369585306977
0.0075560120774672,-9.97627689566228
0.00261624871602431,-10.4178040677617
-0.00640858205367939,-10.4717845480204
-0.00372424383685493,-10.4361890985702
-0.00639794342311512,-10.5568336960178
0.00463533251903563,-10.6532501714943
-0.0026393675776011,-10.8000917095652
0.00301078727104128,-10.7820567026966
0.00406418658564181,-10.659162061677
-0.00264948591191629,-10.7110282002761
0.00355745538595215,-10.592051625931
0.000912125182716784,-10.6515413265645
0.00312287410070142,-10.4515886570447
-0.000273568267493292,-10.9023136310547
0.00359579215319349,-10.6378883010396
0.0156827996500959,-10.6423701007786
0.00585959196241646,-10.7921800837523
-0.00182851446092488,-11.2651006737502
0.00543080348238933,-11.2226590545965
-0.00158698015755683,-11.4700616721082
-0.00270654081895335,-11.6775317543509
0.00114596130438511,-12.0196585790274
0.0019713716990465,-12.0200182455435
-0.00115529234720193,-12.1144745906378
-0.000227063210903511,-12.027325608701
-0.00382179924202804,-11.8046772900829
0.00314735340632424,-11.7619309120582
-0.00244111489108445,-11.5621719407122
0.00277402439427558,-11.2599116824106
0.00063144200870014,-11.281888910129
0.00271970505034211,-11.132869393157
-0.00516542186725203,-11.2086316141919
-0.00112442774312249,-11.2826868425007
0.00507080484744407,-11.4405869172406
0.000467410626309225,-11.2926216263672
-0.0012856181833467,-11.4383456834075
0.00387665734697077,-11.3581450158917
-0.00476698474780295,-11.2941521157078
-0.00751144176682122,-11.1609987688887
0.000768888056693218,-11.1306656994681
-0.00331304546452636,-10.9667113779046
-0.000116217778469977,-10.7187484315776
0.0115164122281741,-10.4905054268593
0.00091794240904816,-10.7248704672096
-2.79934069005749e-06,-10.7814229681663
0.00753087137718631,-10.9161450202674
0.00260282379354154,-10.927600511882
0.00333901187688838,-10.7645791033789
2.99163015604949e-05,-10.8661183569472
0.00272378748969546,-10.8341588495284
0.00607354202494395,-10.9519214025937
0.00247022451283765,-10.8575289496059
0.000789341646196287,-10.9434229872387
-0.000137089759721501,-10.5913135952798
-0.00574420574637487,-10.5472059899954
0.000121098397477012,-10.3749138949568
-0.00280590471052974,-10.095649152018
0.00663384487071895,-9.83475193599406
-0.00130079512367223,-9.98538514870808
-0.00358626584290803,-9.79454018742735
-0.00686196576063077,-9.54568058136845
-0.00744367536612281,-9.44002955014128
-0.000677025356870816,-9.33903776732639
0.000181177538342536,-9.57574973209738
-0.00423708076259278,-9.75420958158019
0.000270203626996665,-9.479683125942
0.0124794524907507,-9.25644209443619
-0.000985294583443917,-9.48168453971888
0.00461417514659599,-9.56835357796162
0.00715970953538158,-9.51255978333265
-0.00674399658668552,-9.56111537496195
0.00190275665046385,-9.60229929402326
0.00320949090154244,-9.43631920907746
0.00858475504667723,-9.40172546039323
0.00522146099110866,-9.46760587094715
0.00218335746861511,-9.58490277693665
2.80134534674934e-05,-9.55869916895972
-0.00734582727329757,-9.58462320743498
-0.0174671333943565,-9.27585655901084
0.022117850084855,-9.05926699717604
-0.012955960021359,-9.12182782111961
-0.00617875451570304,-9.28607871874977
-0.0188118718322552,-8.99802758702802
-0.0142604359051066,-8.99299341131232
0.00574462565592392,-9.07118055015658
0.0046406655625938,-9.16431200711503
-0.0060077295529917,-9.21383713639612
-0.00242573064385688,-9.10490411308189
0.00224899061590751,-9.2344272760815
-0.00774577987940385,-9.33591052731108
-0.0189226672132979,-9.39781044133451
-0.00526241969520692,-9.44511359888423
-0.00570986614698623,-9.58177846292626
0.00702341216033757,-9.5161631963729
0.0136953947347308,-9.18164190819353
-0.00127483850048494,-9.27721894244208
0.00880126243388429,-8.9568858499884
0.00783188866856881,-8.99105823291862
-0.0075043029892659,-9.17556939323805
-0.00979058480683701,-9.18077939689126
-0.00243888377310438,-9.38649857502885
-0.020666835164988,-9.11130633290547
-0.014704914604186,-9.2683686253474
-0.00747304340380457,-9.22384919354955
-0.00165831703329015,-9.18589463752353
-0.00146675953581994,-9.16539109868607
0.00843868452635076,-9.19686676825495
0.00419371414832216,-9.49612080643361
-0.00391046336303888,-9.52049102482067
-0.00845564719855423,-9.44014221391477
0.00476472906137941,-9.08848741474683
-0.000488749421586322,-8.98630426541521
-0.00434847889583084,-8.85113952802881
-0.00402490187910808,-8.85146297691512
-0.00777884193934828,-8.85688040143218
0.000461662030370163,-8.898314968137
0.0123853397247124,-9.00259910178953
0.0157135504299826,-9.15015181257552
0.0067728713044003,-9.42702871531985
0.00253931923154002,-9.53354883849538
-0.0139207452990963,-9.85089614874098
-0.00311389099702741,-9.89043733253396
0.0088199734403792,-9.74040669328635
0.00826322042425712,-9.7729120083839
0.00373014524329697,-9.94622860177876
-0.00910475154561924,-10.2303571067697
0.00112700485349948,-10.124962635936
-0.00425212133969852,-10.3145979641294
0.0126519862060258,-10.3122556324721
-0.00443031149220654,-10.582281591921
-0.0026467048219534,-10.5664742810946
-0.0127752383777693,-10.4083916685888
0.0106688995352344,-10.1985616266766
0.00606359300236934,-10.5346953608706
-0.00110636793613511,-10.7096253766093
-2.32167273834213e-05,-10.7423666680011
0.00135074550402944,-10.8091708078082
-0.00228670648607378,-10.9608244913619
-0.00300816380108158,-11.0175926205495
-0.00564933232561781,-10.9115731072562
-0.00392001213585609,-10.5736728809264
0.000768730961458726,-10.3811655690329
-0.000721062249707736,-10.523046840262
0.000171598632099017,-10.2454210878721
-0.0030942623309913,-10.2753959702628
-0.0098644231728267,-10.0634918395864
0.0149090305958065,-10.1093790562587
-0.0051991438007343,-10.261732853823
-0.00427920836107213,-10.1638093428164
0.00837544669138339,-10.2809552953095
-0.00491424442167266,-10.4316519557976
0.00890422196384315,-10.2099321872994
0.00308385185290938,-10.5464470680789
0.00204877040170699,-10.5173508814878
-0.011875563474575,-10.4826747144021
0.00417088075190651,-10.633647659609
-0.00933083517629595,-10.6624881548753
0.0076937329269018,-10.656205462215
0.00754770973582251,-10.8342020884736
-0.00640901113824092,-10.938983400749
-0.00165359587643267,-10.9569767871868
-0.0042733073403926,-11.1848305721736
-0.00121058352975105,-10.9183573047809
0.00924469667639612,-10.7392685717288
0.00320838157163277,-10.8726935337276
-0.000135642172570024,-11.1543521734155
-0.00609456601358204,-10.8191514941773
0.00420932101436238,-10.5789318117068
0.00700838675155996,-10.6534207790309
0.00484462819147853,-10.7668162678505
-0.000418783120761299,-10.8793629037445
0.0106635819461267,-10.6547195135439
-0.00339955852635574,-10.7552206276176
0.00246823361941198,-10.6682374336248
-0.00428680071174603,-11.1772765086869
-0.00716996883409043,-11.2727648124635
0.00113174536772952,-10.9623835838272
-0.00298602881854287,-10.7821269376793
-0.00639216139445271,-10.4937191712779
-0.00354612684557285,-10.4634325193065
-0.0149460415562563,-10.2417138597171
0.00447598069296138,-10.2390106275371
-0.00222058064468212,-9.97068150941864
0.000856627306021056,-10.0461512316989
0.00636655252695002,-10.12170760095
0.00475518457846036,-10.309499367669
0.00800716465467289,-10.1239507108153
0.00221918157000371,-10.219544281743
-0.000294490245437552,-10.1461966055266
-0.00354139232371571,-9.97780070312107
0.00648614112725821,-9.92108690396221
-0.00189080333491666,-10.3739078280549
-0.00448207773285688,-10.1105298480204
-0.00168281035167061,-10.2768216244677
-4.76667760211115e-05,-10.2204617188292
0.00773809430939259,-10.0745035467796
-0.00614953784379147,-10.6275559206664
0.00171794278121393,-10.6508347601533
0.00122806076322792,-10.8845513153822
-0.00421786418783086,-10.8894496923485
-0.0102120047490273,-10.6421001249117
-0.00240537209632469,-10.4797376898889
-0.0111436329852722,-10.1636226096678
1.44847136750971e-05,-10.0794115541624
-0.0100496474138013,-10.0826132166573
-0.00664543938427903,-9.86497537331109
-0.0102316946574741,-9.81104447067254
-0.00131363522500243,-9.95239477940457
0.0118964638720153,-10.1990077242501
0.00603795969509539,-10.2791357107479
0.0114826019895777,-10.5194319833208
-0.00145189482871372,-10.7729781921148
0.00363908254004899,-10.668914861825
0.00297924036623515,-10.7179921824424
-0.0035997267172289,-10.82417041623
-0.00545365646445292,-10.8349475732046
-0.0126784351756281,-10.8011199420151
0.00327555217803464,-10.7342167882889
0.00118458304460877,-10.9373438374401
0.00246187924349223,-10.9255880793675
0.000192537645836423,-11.0507398031981
0.00252939169524447,-11.0561758893568
0.00273257290768375,-10.9640609555939
-0.00095611149222127,-11.1333369671822
-0.00142390606265426,-11.4217102361907
-0.00337558725190812,-11.5408471299532
-0.00468113867524977,-11.3712789905197
0.00126538021874924,-11.331035259557
0.00253438835020026,-11.1582724083981
0.00416331905427005,-11.3277870898691
0.00244167634396183,-11.3800508029908
0.00193901578675957,-11.2340356722719
0.0006612109151305,-11.4739993085053
-0.00133785206236476,-11.0912760810803
0.00101596900488788,-10.958131251226
-0.00354784354754494,-10.6370765583198
0.00235577623572869,-10.3442553117027
0.00346630514717299,-10.5384842186404
-0.00435449909075288,-10.7648670163213
-0.000795460173265257,-10.8398672420999
0.00937671666602482,-11.1496553912589
0.000717251965762368,-11.1263652971632
0.00715872302676555,-11.1339805041512
2.31326192597762e-05,-11.1307765853058
-0.00292399939211972,-10.7872406138108
0.00126978184223013,-10.7979721564926
0.00370355102227231,-10.8784780382086
0.00507549797604467,-10.9650861980139
-0.0045971814216898,-10.8325714056132
0.00645328115902606,-10.4939891580916
-0.000744302138632982,-10.6288731580979
-0.00547620079836294,-10.4917812919029
0.00371931898449639,-10.4131606492865
-0.00808812960709377,-10.4085944132494
0.00203695430266905,-10.1480728859571
0.00180273281023159,-10.4595919600333
0.00482099554106203,-10.5195122558238
-0.00269123737390436,-11.0395624670887
0.00226695709393772,-11.1616586821432
0.000980324264631593,-11.3667297013452
0.00218446884385799,-11.1369878910368
0.0021577269130287,-11.4636228267102
-0.00204725046034216,-11.4026673101686
0.00443370087145783,-11.3213713403606
-0.00249439751463169,-11.5469785500021
0.000136491734660309,-11.7681577940181
-0.00309005771018617,-11.6969780735054
0.00174650497995654,-11.5100903691216
0.00328067974671205,-11.6815597522703
0.00219589524229667,-11.6331873293618
-0.0019258828755972,-11.711378091452
0.000427355483417286,-11.5884755672059
-0.00136872051497939,-11.6895354672871
0.00119225193980757,-11.4340044660584
-0.00224842833379836,-11.6733647942641
-0.00249843078651121,-11.704151247408
0.00219110824883086,-11.5103293945857
-0.00222396931801181,-11.69557140801
0.000792561334732928,-11.462795970592
0.000873320184484621,-11.308562449798
0.00433408960353188,-11.2777645201913
0.001439532994625,-11.2431993757715
0.00548273779858854,-11.3220183900679
-0.000857324296764,-11.3003994837759
-0.00237033899379705,-11.0716642961161
0.0043731756281383,-10.8010499781545
-0.00637724775561284,-11.2138319270864
0.00252835392732984,-11.0501481184363
0.00345508967800738,-10.8445512021961
0.00308843645494882,-11.1107970349927
0.00174207470284552,-11.4820111839378
-0.00331706841096409,-11.7176327962838
-0.00636829475807747,-11.2850490542214
-0.00571614162108033,-11.0579293404072
0.00224596290346216,-10.9868594342352
-0.00205442535354415,-11.1205613864101
-0.00211534328599961,-11.319605792897
-0.0072913283708534,-11.3304484880217
0.00265126513283553,-10.980714275537
-0.00225152756183567,-11.138571987864
-0.000147597192241532,-11.22415683712
0.00475200313836314,-11.2348200893821
0.0020230075763464,-11.2888974579693
0.00450805603782051,-11.2115843525742
0.00177497438085164,-11.3933228617949
-0.00292850729190484,-11.5663279268626
0.00358603045129321,-11.4077750624391
-0.000307393456327488,-11.1545629013377
0.00328063468640865,-10.9356692322609
0.00397016247218077,-10.5364625436269
0.00404918307151862,-10.5306804745914
0.00164166849785035,-10.5469550134959
0.00147086623006729,-10.4359058262708
0.00365077507477108,-10.4955568180839
-0.00834269957996734,-10.2725989924193
-0.00887130756074936,-10.1689093331715
6.53482892836945e-05,-10.1094920413593
0.0093945853239936,-9.90041981122399
0.00842006917452904,-9.86777805605089
0.0158828051564234,-9.85867084471742
-0.00362572201081947,-10.3133257077178
0.0134553814026634,-10.2488987958588
-0.000578583217861711,-10.206521210374
-0.00338847600370025,-10.0685304855444
0.00245752881210608,-9.93924513598314
0.00038016439075701,-10.0839437257984
0.00503864885819417,-10.3150335460411
0.000535444125307287,-10.2583546194435
0.00264119066655963,-10.3928462250787
0.00159430917987638,-10.4161074375035
-0.00478267047145866,-10.34298320924
-0.00826063616411184,-10.2062756353858
-0.00139591791191551,-10.0155950931704
-0.00653225568842468,-10.1372672713775
-0.00125511469137581,-10.0678722622683
-0.00412786958553488,-9.8105306944279
-0.00469551913950028,-10.1038374908332
0.00873173759784165,-9.98891702020696
0.00121647630488224,-10.1059740654597
-0.00308904518100815,-9.97496526530646
-0.00263927885075245,-9.78135151812667
0.00306554831394662,-9.46011496474906
0.0110228847950268,-9.66268013215668
-0.00110461958708179,-9.82398688534162
0.00261671203095195,-9.72096382408976
0.00669028868334237,-9.76612823819122
0.013757106607757,-9.45780437562334
-0.00106309864140373,-9.60300905657906
-0.00438112597779881,-9.5629861031658
0.0138480356786106,-9.55523676426284
-0.0144792081325167,-9.55284449131834
0.00829405784471318,-9.45764513064105
0.000858886392407945,-9.60273442097315
0.000481815650801346,-9.69519616761243
0.0147532409085741,-9.70875485919884
0.0035693045256367,-10.1902611602709
0.00314151952858789,-10.4929860463961
-0.00903499191341707,-10.8737310727047
-0.011201068871387,-10.5755098571138
-0.00427135034894409,-10.8013510190508
0.00118830890347173,-10.86436495835
0.00151193654059702,-10.8205256130765
0.00256496808562555,-10.5102281215509
0.00229672572379855,-10.7178895930207
0.00715769120709481,-10.8237653874709
0.00121033469734709,-10.553185593015
-0.00181652448843831,-10.5826639094252
-0.00410488511699639,-10.4050124181051
0.00910936254488169,-10.5057137799571
-0.000184308329103894,-10.5359401564971
0.00106610155439091,-10.7484631632462
0.00132006831651433,-10.6548347099846
-0.00385132755424462,-10.1974387491573
-0.0015341212243573,-10.1465331431262
-0.000348731670161374,-10.3573169231479
-0.000211080222432543,-10.1907007444291
-0.00438093589704473,-10.3599652766034
0.000799510491459656,-10.0056219050605
-0.0015874630747114,-9.98343853163469
-0.0109133488937682,-10.0603079361741
-0.0140124120439487,-9.97708689726162
0.000555852665274141,-9.82843297792551
0.00947738228232203,-9.93255207874563
-0.00194632922431055,-10.1549379018299
-0.00128375551665455,-10.3582562279934
0.00278479714695638,-10.659784287542
0.000830136264124023,-10.6266902652892
0.000375891492691943,-10.7175783863243
0.00314910737214415,-10.772642623445
-0.00243689319191214,-10.9382281107609
-0.00327588304814285,-11.0002021430043
0.00559582687332232,-11.2653231573059
-0.00263610687464632,-11.473492825496
-0.00921402430576709,-11.4960214962067
-0.00390900474340985,-11.5722753938991
0.000241770081489951,-11.6986267541258
-0.00155902810536531,-11.2940675901467
0.0035452940080546,-11.5884239088409
0.00030094509184525,-11.9432008066792
0.000523796221527308,-11.6749977219079
-0.00648195135170552,-11.6995755864332
-0.00255554760198946,-11.3716899723843
0.00427621963463319,-11.0869578014901
0.0120291560170476,-10.7329999229619
-0.0012271303939189,-10.9369537083924
0.00216651026102083,-10.9869042910197
0.00142364389028749,-10.7940224369222
-6.73939629463449e-05,-11.0472195662031
-0.00771784502095604,-10.8194022954387
0.00202652459234201,-10.7232974729651
0.00750013546189795,-10.7809708308177
-0.00181150716027139,-10.9723356727966
0.00232546510220894,-11.1447347443295
0.00219331367722515,-11.1523624782827
0.00141950210323258,-11.0355199770181
-0.000871782504640711,-11.2437131373107
-0.001737137864445,-11.3384175974677
0.000427303448956044,-11.7120439871142
-0.00180107323467075,-11.7798910021797
-0.000148244950175179,-11.6438207817463
-0.00323399823301695,-11.5721808316064
0.00284252845528072,-11.3120265438246
-0.00727396101510521,-10.9958315388555
0.0103089596574029,-10.3560065334114
6.8096989586661e-06,-10.569942857947
-0.00314346598532885,-10.7728309645935
-0.00430944429564662,-10.6220902359915
0.00519932273233004,-10.5667462772756
0.00979258793843816,-10.6864183997759
-0.00392058304029945,-10.9649559317484
-0.00952095572062165,-10.804137761887
-0.00526025707283767,-10.7849023012728
-0.00302655473515599,-10.5540396308702
0.00294708492462116,-10.4897295655449
-0.0053163231112401,-10.6594748857696
-0.00752394606623116,-10.3186921093603
-0.00597007756847493,-10.0176505686908
0.00370729665057215,-10.003517959526
0.00478900395300715,-10.0914989526518
-0.00473115647452537,-10.2680957076442
0.0148802934677486,-10.1895672016035
-0.00812113202368641,-10.472609026839
0.00194211137094895,-10.3533065489466
0.00178689579769167,-10.4826382567773
-0.00295183995461392,-10.6486846982937
0.00407200304156392,-10.6025118328233
-0.0013901711975621,-10.6727013915964
-0.0107720212106203,-10.4698404623767
-0.00259964669023118,-10.0225157021094
-0.00711918918025398,-10.1315373445973
-0.000945906340070268,-10.1503703136613
-0.000563871898665861,-10.1642513746297
-0.0119589344932473,-10.1011537651015
-0.00347087649107234,-10.0487336776896
0.00695439504737591,-9.91499343152064
-0.0167302426017166,-9.87204330714812
-0.00955358435570325,-9.96368796956343
0.000853847271347263,-9.88335181943528
0.00908491083522025,-9.90646238083473
-0.00363071222066023,-9.93834532867496
-0.0018909758009153,-9.75628685437564
0.00171129615113797,-9.65054902586917
0.0127067036242041,-9.63031781363018
-0.00779847824254177,-9.8139407560821
-0.00598846371152244,-9.58829140109839
-0.00628480566300487,-9.60207674973283
0.00114114387628457,-9.55014908771274
0.00953670864107914,-9.74400969739203
-0.0017418861485717,-9.64478856770647
-0.0057897421231398,-9.60587734944862
-0.00424390914016354,-9.60717196653379
-0.00973167118581272,-9.73804545772869
-9.00618588954715e-05,-9.53226034898239
0.00617596360857394,-9.43387574117621
-0.00914134255966487,-9.28651969628527
0.00359833477948184,-9.00551185122253
0.00448891666180117,-8.9014137416526
-0.00892030116003846,-9.07239975298727
0.00298086963126053,-8.88506441895806
0.0205843712392396,-8.83873115411671
-0.00213999511475352,-9.1471814151524
0.0211679363724449,-9.22523060989785
-0.00665733693971805,-9.51083859294188
0.0138410843544982,-9.34934078906417
0.00384180735518317,-9.24563425957014
0.0155686277958864,-9.44387507236038
0.00625835658518641,-9.35493496027655
0.00316823289179679,-9.72482425072398
-0.00311604677801929,-9.95412432205676
-0.00177151000840656,-10.0896105816677
0.00414518508822768,-9.94364113490967
-0.00190501083698263,-9.82589917921404
-0.0078545495185639,-10.0983255808172
-0.00995150501352226,-10.1028813996273
0.0102046907699319,-9.90814582805128
